contratoconvenio_saida;numero_empenho;data_registro_doc_empenho;razao_social_credor;cnpj_cpf_credor_formatado;unidade_orcamentaria_sigla;unidade_orcamentaria_codigo;unidade_orcamentaria_nome;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_liquidada;valor_pago_processado;valor_pago_nao_processado
9175874;1033;2017-12-26 00:00:00;PM RIO ESPERA;24.179.665/0001-72;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;39600,0;0,0
9175880;1031;2017-12-26 00:00:00;PM ARAPONGA;18.132.167/0001-71;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;48;ALIENACAO DE BENS DO TESOURO ESTADUAL;0,0;74062,06;0,0
9176051;256;2017-12-26 00:00:00;PM CAPELINHA;19.229.921/0001-59;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9176099;1038;2017-12-27 00:00:00;PM CATUGI;26.218.636/0001-06;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;48;ALIENACAO DE BENS DO TESOURO ESTADUAL;0,0;150000,0;0,0
9176101;1039;2017-12-27 00:00:00;PM LIBERDADE;18.029.165/0001-51;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;30000,0;0,0
9176108;277;2017-12-26 00:00:00;PM COLUNA;18.307.397/0001-24;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9176154;1041;2017-12-27 00:00:00;PM ORATORIOS;01.616.836/0001-88;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9176406;1054;2017-12-27 00:00:00;PM SENHORA DO PORTO;18.307.504/0001-14;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;36000,0;0,0
9176409;1056;2017-12-27 00:00:00;PM COROACI;18.085.647/0001-29;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9176417;1057;2017-12-27 00:00:00;PM MAR DE ESPANHA;18.535.658/0001-63;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;126834,0;0,0
9176453;279;2017-12-27 00:00:00;PM FORMOSO;18.125.153/0001-20;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9176558;120;2017-12-28 00:00:00;PM SETE LAGOAS;24.996.969/0001-22;SEJUSP;1451;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9176575;121;2017-12-28 00:00:00;PM JABOTICATUBAS;18.715.417/0001-04;SEJUSP;1451;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9176901;324;2017-12-28 00:00:00;PM CORREGO FUNDO;01.614.862/0001-77;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9177944;581;2017-12-29 00:00:00;PM ARAPORA;23.098.510/0001-49;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9177984;461;2020-07-14 00:00:00;PM RESENDE COSTA;17.749.912/0001-63;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9177988;604;2017-12-29 00:00:00;PM PRATA;18.260.505/0001-50;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9177989;605;2017-12-29 00:00:00;PM CLARAVAL;17.894.056/0001-30;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9177997;1143;2017-12-29 00:00:00;SANTA CASA DE MISERICORDIA DE ITAJUBA;21.035.852/0001-94;FES;4291;FUNDO ESTADUAL DE SAUDE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9178016;1064;2017-12-29 00:00:00;PM SANTO ANTONIO DO RIO ABAIXO;18.303.248/0001-97;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9188217;27;2019-07-16 00:00:00;PM ITURAMA;18.457.242/0001-74;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9192483;762;2018-06-19 00:00:00;PM TEOFILO OTONI;18.404.780/0001-09;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;48;ALIENACAO DE BENS DO TESOURO ESTADUAL;0,0;0,0;0,0
9192551;359;2020-12-04 00:00:00;PM CONCEICAO DOS OUROS;18.677.609/0001-65;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9192559;85;2018-06-19 00:00:00;PM CONGONHAL;18.675.967/0001-39;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9192937;277;2021-09-30 00:00:00;PM VIRGINOPOLIS;18.307.512/0001-60;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9192951;92;2018-06-26 00:00:00;PM LONTRA;25.223.009/0001-92;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9193880;97;2018-06-28 00:00:00;PM LAGAMAR;18.192.260/0001-71;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9193890;99;2018-06-28 00:00:00;PM PEQUI;18.313.874/0001-64;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9193892;94;2018-06-28 00:00:00;PM LIMEIRA DO OESTE;26.042.556/0001-34;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9193904;93;2018-06-28 00:00:00;PM BOCAIUVA;18.803.072/0001-32;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9194034;100;2018-07-02 00:00:00;PM CARVALHOPOLIS;18.242.800/0001-84;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9194036;101;2018-07-02 00:00:00;PM LUISBURGO;01.615.423/0001-89;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9194037;103;2018-07-02 00:00:00;PM BARROSO;18.094.755/0001-68;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9194073;811;2018-07-03 00:00:00;PM ARACUAI;17.963.083/0001-17;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;400000,0;0,0
9194075;813;2018-07-03 00:00:00;PM NOVA RESENDE;18.187.823/0001-33;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;66000,0;0,0
9194080;105;2018-07-04 00:00:00;PM LAGOA FORMOSA;18.602.078/0001-41;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195047;959;2018-07-04 00:00:00;PM MIRAI;17.966.201/0001-40;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195049;958;2018-07-04 00:00:00;PM ITAMARATI DE MINAS;17.706.813/0001-02;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195212;312;2020-08-12 00:00:00;PM MIRAVANIA;01.612.491/0001-94;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195227;311;2020-08-12 00:00:00;PM JAPONVAR;01.612.476/0001-46;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;45000,0;0,0
9195233;623;2019-08-08 00:00:00;PM MANHUACU;18.385.088/0001-72;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;75000,0;0,0
9195265;537;2020-07-27 00:00:00;PM JACINTO;18.349.910/0001-40;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195280;118;2018-07-05 00:00:00;PM LAMBARI;17.877.200/0001-20;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195286;114;2018-07-05 00:00:00;PM LAGOA GRANDE;23.097.454/0001-28;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195289;121;2018-07-05 00:00:00;PM TAPIRAI;20.920.625/0001-89;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195290;119;2018-07-05 00:00:00;PM PRESIDENTE OLEGARIO;18.602.060/0001-40;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195291;109;2018-07-05 00:00:00;PM VERISSIMO;18.428.946/0001-19;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195304;108;2018-07-05 00:00:00;PM MONTE ALEGRE DE MINAS;18.431.155/0001-48;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195307;960;2018-07-06 00:00:00;PM CONCEICAO DE IPANEMA;18.334.300/0001-72;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195309;962;2018-07-06 00:00:00;PM JUIZ DE FORA;18.338.178/0001-02;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195311;963;2018-07-06 00:00:00;PM SANTA RITA DE JACUTINGA;18.338.269/0001-48;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195312;964;2018-07-06 00:00:00;PM ALVINOPOLIS;16.725.392/0001-96;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195313;965;2018-07-06 00:00:00;PM IRAI DE MINAS;18.158.642/0001-89;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195318;968;2018-07-06 00:00:00;PM FRONTEIRA;18.449.140/0001-07;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195320;970;2018-07-06 00:00:00;PM ITAUNA;18.309.724/0001-87;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195322;972;2018-07-06 00:00:00;PM MEDINA;18.414.607/0001-83;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195412;310;2020-08-12 00:00:00;PM DORES DE CAMPOS;18.094.821/0001-08;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195419;123;2018-07-06 00:00:00;PM GUIMARANIA;18.602.052/0001-01;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195426;658;2019-10-30 00:00:00;PM BARBACENA;17.095.043/0001-09;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195432;132;2018-07-06 00:00:00;PM MONTE SIAO;22.646.525/0001-31;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195435;124;2018-07-06 00:00:00;PM CORACAO DE JESUS;22.680.672/0001-28;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195439;125;2018-07-06 00:00:00;PM ARCOS;18.306.662/0001-50;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195444;127;2018-07-06 00:00:00;PM CORDISLANDIA;18.712.166/0001-04;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195450;131;2018-07-06 00:00:00;PM CONCEICAO DAS ALAGOAS;18.428.854/0001-39;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195461;129;2018-07-06 00:00:00;PM JANUARIA;21.461.546/0001-10;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195465;144;2018-07-06 00:00:00;PM PIRANGA;23.515.687/0001-01;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195506;138;2018-07-06 00:00:00;PM COROMANDEL;18.591.149/0001-58;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195509;156;2018-07-06 00:00:00;PM FORMOSO;18.125.153/0001-20;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195510;137;2018-07-06 00:00:00;PM COMENDADOR GOMES;18.449.173/0001-57;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195512;976;2018-07-06 00:00:00;PM UBERLANDIA;18.431.312/0001-15;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195514;158;2018-07-06 00:00:00;PM FORMIGA;16.784.720/0001-25;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195515;153;2018-07-06 00:00:00;PM SAO PEDRO DA UNIAO;18.666.172/0001-64;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195517;136;2018-07-06 00:00:00;PM MUZAMBINHO;18.668.624/0001-47;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195523;978;2018-07-06 00:00:00;PM BELO ORIENTE;17.005.653/0001-66;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195524;977;2018-07-06 00:00:00;PM CABO VERDE;17.909.599/0001-83;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195525;974;2018-07-06 00:00:00;PM SANTANA DO MANHUACU;18.385.146/0001-68;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195528;975;2018-07-06 00:00:00;PM JUIZ DE FORA;18.338.178/0001-02;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195530;151;2018-07-06 00:00:00;PM ITUIUTABA;18.457.218/0001-35;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195533;159;2018-07-06 00:00:00;PM CAPETINGA;17.894.031/0001-36;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195534;152;2018-07-06 00:00:00;PM SAO SEBASTIAO DO PARAISO;18.241.349/0001-80;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195537;157;2018-07-06 00:00:00;PM INDIANOPOLIS;18.259.390/0001-84;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195539;73;2019-07-16 00:00:00;PM CENTRALINA;18.260.497/0001-42;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195540;149;2018-07-06 00:00:00;PM ITURAMA;18.457.242/0001-74;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195542;150;2018-07-06 00:00:00;PM MONTE CARMELO;18.593.103/0001-78;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195543;160;2018-07-06 00:00:00;PM PERDIZES;18.140.772/0001-94;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195551;147;2018-07-06 00:00:00;PM AREADO;18.243.246/0001-50;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195552;146;2018-07-06 00:00:00;PM VARGEM BONITA;16.788.309/0001-28;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195553;142;2018-07-06 00:00:00;PM SETE LAGOAS;24.996.969/0001-22;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9195556;165;2018-07-06 00:00:00;PM DELTA;01.020.881/0001-75;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9220011;80;2020-12-18 00:00:00;PM PASSOS;18.241.745/0001-08;UEMG;2351;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9220469;272;2019-09-05 00:00:00;PM RIO NOVO;18.338.244/0001-44;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9220578;280;2019-09-10 00:00:00;PM CATAS ALTAS DA NORUEGA;19.718.378/0001-53;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9220586;343;2019-09-10 00:00:00;PM UBERLANDIA;18.431.312/0001-15;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;60000,0;0,0;60000,0
9220628;37;2019-09-10 00:00:00;CENTRO DE ASSISTENCIA SOCIAL EDIFICANDO;00.113.843/0001-02;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9220744;51;2019-09-13 00:00:00;INSTITUO SER FELIZ;18.261.867/0001-66;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9220745;359;2019-09-13 00:00:00;PM ALEM PARAIBA;17.709.197/0001-35;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;130000,0;0,0
9221351;696;2019-11-13 00:00:00;PM OLARIA;18.338.202/0001-03;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;18000,0;0,0
9222597;367;2019-10-02 00:00:00;PM NOVO CRUZEIRO;18.404.889/0001-38;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;125000,0;0,0;125000,0
9222668;376;2019-10-04 00:00:00;PM NOVA MODICA;18.404.939/0001-87;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;250000,0;0,0;250000,0
9222675;384;2019-10-07 00:00:00;PM TAPIRA;18.140.806/0001-40;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9222864;423;2019-10-10 00:00:00;PM RIO MANSO;18.363.978/0001-83;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;16666,67;0,0;16666,67
9222986;716;2019-11-14 00:00:00;PM MIRABELA;18.017.376/0001-74;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;42000,0;0,0
9223069;677;2019-11-08 00:00:00;PM SETE LAGOAS;24.996.969/0001-22;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9234377;151;2019-12-06 00:00:00;PM AGUAS FORMOSAS;18.404.749/0001-60;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;0,0;0,0
